,edit_count,sentiment,neg_sentiment
2019-06-07,1.6333333333333333,-0.16796871960872697,0.2790476190476191
2019-06-08,1.6333333333333333,-0.16796871960872697,0.2790476190476191
2019-06-09,1.6666666666666667,-0.20128097872648923,0.3123809523809525
2019-06-10,1.6333333333333333,-0.16818831504100848,0.2790476190476191
2019-06-11,1.7,-0.1723769748281865,0.29571428571428576
2019-06-12,1.8,-0.16683795823700848,0.30682539682539683
2019-06-13,1.6,-0.1655770108009142,0.30682539682539683
2019-06-14,1.0,-0.17783698359179118,0.3134920634920635
2019-06-15,0.9666666666666667,-0.2027743470574182,0.3134920634920635
2019-06-16,0.9666666666666667,-0.2027743470574182,0.3134920634920635
2019-06-17,0.9,-0.198876714895642,0.2968253968253968
2019-06-18,0.9,-0.198876714895642,0.2968253968253968
2019-06-19,0.9,-0.1370103102827829,0.26349206349206356
2019-06-20,1.2333333333333334,-0.16169580180493612,0.2934920634920636
2019-06-21,1.5333333333333334,-0.17213510521189876,0.3157142857142858
2019-06-22,1.5333333333333334,-0.17213510521189876,0.3157142857142858
2019-06-23,1.5333333333333334,-0.17213510521189876,0.3157142857142858
2019-06-24,1.5333333333333334,-0.17213510521189876,0.3157142857142858
2019-06-25,1.5333333333333334,-0.17213510521189876,0.3157142857142858
2019-06-26,1.5666666666666667,-0.20545420694288122,0.3490476190476191
2019-06-27,1.5666666666666667,-0.20545420694288122,0.3490476190476191
2019-06-28,1.3333333333333333,-0.19767950735710288,0.33000000000000007
2019-06-29,1.3,-0.16440545084299868,0.29666666666666675
2019-06-30,1.2666666666666666,-0.1237568212438513,0.27444444444444455
2019-07-01,1.5333333333333334,-0.11490535731668826,0.2707407407407408
2019-07-02,1.5333333333333334,-0.11754955247596459,0.2707407407407408
2019-07-03,1.5666666666666667,-0.08485635315930402,0.2707407407407408
2019-07-04,1.5666666666666667,-0.08485635315930402,0.2707407407407408
2019-07-05,1.5,-0.11751394863481875,0.2707407407407408
2019-07-06,1.5666666666666667,-0.11823144948040998,0.28740740740740744
2019-07-07,1.5666666666666667,-0.11823144948040998,0.28740740740740744
2019-07-08,1.5666666666666667,-0.11823144948040998,0.28740740740740744
2019-07-09,1.5666666666666667,-0.1182390073493675,0.28740740740740744
2019-07-10,1.6,-0.1515511512314832,0.32074074074074077
2019-07-11,1.5333333333333334,-0.14736249144430513,0.3040740740740741
2019-07-12,1.4666666666666666,-0.12574190658551673,0.292962962962963
2019-07-13,1.4,-0.12379146478794241,0.2762962962962963
2019-07-14,1.3666666666666667,-0.12396851740501548,0.2762962962962963
2019-07-15,1.3666666666666667,-0.12396851740501548,0.2762962962962963
2019-07-16,1.3666666666666667,-0.12396851740501548,0.2762962962962963
2019-07-17,1.3666666666666667,-0.12396851740501548,0.2762962962962963
2019-07-18,1.3666666666666667,-0.12396851740501548,0.2762962962962963
2019-07-19,1.3333333333333333,-0.1551948662819686,0.2762962962962963
2019-07-20,1.1,-0.16368009801264163,0.27962962962962973
2019-07-21,0.8,-0.153240794605679,0.2574074074074075
2019-07-22,0.8,-0.153240794605679,0.2574074074074075
2019-07-23,0.8,-0.153240794605679,0.2574074074074075
2019-07-24,0.8666666666666667,-0.15096430646048653,0.2740740740740741
2019-07-25,0.8666666666666667,-0.15096430646048653,0.2740740740740741
2019-07-26,0.8333333333333334,-0.11764520472950407,0.2407407407407408
2019-07-27,0.8333333333333334,-0.11764520472950407,0.2407407407407408
2019-07-28,0.8333333333333334,-0.11764520472950407,0.2407407407407408
2019-07-29,1.0,-0.1473924130863614,0.2740740740740741
2019-07-30,0.9333333333333333,-0.1920355562369029,0.2962962962962964
2019-07-31,0.6333333333333333,-0.16780661516719395,0.2666666666666667
2019-08-01,0.6,-0.13452236427201167,0.2333333333333334
2019-08-02,0.5666666666666667,-0.16721556358867223,0.2333333333333334
2019-08-03,0.5666666666666667,-0.16721556358867223,0.2333333333333334
2019-08-04,0.5666666666666667,-0.16721556358867223,0.2333333333333334
2019-08-05,0.5,-0.16649806274308102,0.21666666666666673
2019-08-06,0.5,-0.16649806274308102,0.21666666666666673
2019-08-07,0.5,-0.16649806274308102,0.21666666666666673
2019-08-08,0.4666666666666667,-0.13317824575636122,0.1833333333333334
2019-08-09,0.43333333333333335,-0.09986610187424555,0.15000000000000005
2019-08-10,0.43333333333333335,-0.09986610187424555,0.15000000000000005
2019-08-11,0.4666666666666667,-0.15557322674327428,0.1833333333333334
2019-08-12,0.4666666666666667,-0.15557322674327428,0.1833333333333334
2019-08-13,0.43333333333333335,-0.12225664628876581,0.15000000000000005
2019-08-14,0.43333333333333335,-0.12225664628876581,0.15000000000000005
2019-08-15,0.43333333333333335,-0.12225664628876581,0.15000000000000005
2019-08-16,0.43333333333333335,-0.12225664628876581,0.15000000000000005
2019-08-17,0.4666666666666667,-0.08914318058225845,0.15000000000000005
2019-08-18,0.4666666666666667,-0.08914318058225845,0.15000000000000005
2019-08-19,0.36666666666666664,-0.05597245732943217,0.11666666666666672
2019-08-20,0.4,-0.08929240544637045,0.15000000000000005
2019-08-21,0.4,-0.08929240544637045,0.15000000000000005
2019-08-22,0.5,-0.07821817172898188,0.16111111111111115
2019-08-23,0.43333333333333335,-0.08049465987417434,0.1444444444444445
2019-08-24,0.43333333333333335,-0.08049465987417434,0.1444444444444445
2019-08-25,0.43333333333333335,-0.08049465987417434,0.1444444444444445
2019-08-26,0.43333333333333335,-0.08049465987417434,0.1444444444444445
2019-08-27,0.43333333333333335,-0.08049465987417434,0.1444444444444445
2019-08-28,0.3333333333333333,-0.017724245124393058,0.11111111111111116
2019-08-29,0.3333333333333333,-0.017800060245725856,0.11111111111111116
2019-08-30,0.3333333333333333,-0.017800060245725856,0.11111111111111116
2019-08-31,0.3333333333333333,-0.017800060245725856,0.11111111111111116
2019-09-01,0.3333333333333333,-0.017800060245725856,0.11111111111111116
2019-09-02,0.3333333333333333,-0.017800060245725856,0.11111111111111116
2019-09-03,0.3333333333333333,-0.017800060245725856,0.11111111111111116
2019-09-04,0.3333333333333333,-0.017800060245725856,0.11111111111111116
2019-09-05,0.3333333333333333,-0.017800060245725856,0.11111111111111116
2019-09-06,0.3333333333333333,-0.017800060245725856,0.11111111111111116
2019-09-07,0.3333333333333333,-0.017800060245725856,0.11111111111111116
2019-09-08,0.3333333333333333,-0.017800060245725856,0.11111111111111116
2019-09-09,0.43333333333333335,-0.05107502871089512,0.1444444444444445
2019-09-10,0.5333333333333333,-0.04248937461111282,0.13777777777777783
2019-09-11,1.2,-0.06107221934530472,0.1644444444444445
2019-09-12,1.3,-0.09405139909850228,0.19777777777777786
2019-09-13,1.4333333333333333,-0.12726099418269265,0.23111111111111118
2019-09-14,1.4666666666666666,-0.16057270096407997,0.26444444444444454
2019-09-15,1.4666666666666666,-0.16057270096407997,0.26444444444444454
2019-09-16,1.4333333333333333,-0.19368616667058733,0.26444444444444454
2019-09-17,1.4333333333333333,-0.19368616667058733,0.26444444444444454
2019-09-18,1.4333333333333333,-0.19368616667058733,0.26444444444444454
2019-09-19,1.4,-0.16036621855364908,0.23111111111111118
2019-09-20,1.4,-0.16036621855364908,0.23111111111111118
2019-09-21,1.3,-0.17144045227103763,0.22000000000000006
2019-09-22,1.3333333333333333,-0.13811779611640507,0.22000000000000006
2019-09-23,1.4,-0.1714183737172021,0.25333333333333335
2019-09-24,1.5,-0.16365119642681547,0.26444444444444454
2019-09-25,1.5,-0.16365119642681547,0.26444444444444454
2019-09-26,1.5,-0.16365119642681547,0.26444444444444454
2019-09-27,1.5,-0.1648853811290529,0.26444444444444454
2019-09-28,1.4666666666666666,-0.13174188660250769,0.23111111111111118
2019-09-29,1.4666666666666666,-0.1317418866025077,0.23111111111111118
2019-09-30,1.4666666666666666,-0.1317418866025077,0.23111111111111118
2019-10-01,1.4666666666666666,-0.1317418866025077,0.23111111111111118
2019-10-02,1.4666666666666666,-0.1317418866025077,0.23111111111111118
2019-10-03,1.4666666666666666,-0.1317418866025077,0.23111111111111118
2019-10-04,1.4666666666666666,-0.1317418866025077,0.23111111111111118
2019-10-05,1.4666666666666666,-0.1317418866025077,0.23111111111111118
2019-10-06,1.4666666666666666,-0.1317418866025077,0.23111111111111118
2019-10-07,1.4666666666666666,-0.1317418866025077,0.23111111111111118
2019-10-08,1.4666666666666666,-0.1317418866025077,0.23111111111111118
2019-10-09,1.3666666666666667,-0.09846691813733845,0.19777777777777786
2019-10-10,1.2,-0.07850504881805845,0.17111111111111119
2019-10-11,0.5333333333333333,-0.059922204083866545,0.14444444444444451
2019-10-12,0.4666666666666667,-0.059075908197297,0.1444444444444445
2019-10-13,0.5333333333333333,-0.039245317710770514,0.1333333333333334
2019-10-14,0.5,-0.005933610929383182,0.10000000000000006
2019-10-15,0.5,-0.005933610929383182,0.10000000000000006
2019-10-16,0.6666666666666666,-0.011810258560710492,0.12000000000000005
2019-10-17,0.6666666666666666,-0.011810258560710492,0.12000000000000005
2019-10-18,0.6666666666666666,-0.011810258560710492,0.12000000000000005
2019-10-19,0.6666666666666666,-0.011810258560710492,0.12000000000000005
2019-10-20,0.6666666666666666,-0.011810258560710492,0.12000000000000005
2019-10-21,0.7,-0.044423603547943974,0.15333333333333338
2019-10-22,0.6666666666666666,-0.07774625970257655,0.15333333333333338
2019-10-23,0.6,-0.04444568210177953,0.12000000000000005
2019-10-24,0.5,-0.05221285939216614,0.10888888888888895
2019-10-25,0.5,-0.05221285939216614,0.10888888888888895
2019-10-26,0.5,-0.05221285939216614,0.10888888888888895
2019-10-27,0.43333333333333335,-0.08400188108285268,0.10888888888888895
2019-10-28,0.43333333333333335,-0.08400188108285268,0.10888888888888895
2019-10-29,0.43333333333333335,-0.08400188108285268,0.10888888888888895
2019-10-30,0.43333333333333335,-0.08400188108285268,0.10888888888888895
2019-10-31,0.43333333333333335,-0.08400188108285268,0.10888888888888895
2019-11-01,0.43333333333333335,-0.08400188108285268,0.10888888888888895
2019-11-02,0.43333333333333335,-0.08400188108285268,0.10888888888888895
2019-11-03,0.43333333333333335,-0.08400188108285268,0.10888888888888895
2019-11-04,0.43333333333333335,-0.08400188108285268,0.10888888888888895
2019-11-05,0.6666666666666666,-0.10125956697123392,0.13269841269841273
2019-11-06,1.1,-0.13434678982247364,0.16603174603174609
2019-11-07,1.1,-0.13434678982247364,0.16603174603174609
2019-11-08,1.4,-0.15964450619280898,0.1956613756613757
2019-11-09,1.4,-0.15964450619280898,0.1956613756613757
2019-11-10,1.4333333333333333,-0.1929248986806528,0.22899470899470903
2019-11-11,1.5333333333333334,-0.1937122432555811,0.22899470899470903
2019-11-12,1.3333333333333333,-0.1803332386579172,0.20677248677248683
2019-11-13,1.3333333333333333,-0.1803332386579172,0.20677248677248683
2019-11-14,1.3333333333333333,-0.1803332386579172,0.20677248677248683
2019-11-15,1.1666666666666667,-0.17445659102658992,0.1867724867724868
2019-11-16,1.1666666666666667,-0.17445659102658992,0.1867724867724868
2019-11-17,1.1666666666666667,-0.17445659102658992,0.1867724867724868
2019-11-18,1.1666666666666667,-0.17445659102658992,0.1867724867724868
2019-11-19,1.1666666666666667,-0.17445659102658992,0.1867724867724868
2019-11-20,1.2333333333333334,-0.15506001507236458,0.1756613756613757
2019-11-21,1.2333333333333334,-0.15506001507236458,0.1756613756613757
2019-11-22,1.2666666666666666,-0.18055096462362902,0.20899470899470904
2019-11-23,1.2666666666666666,-0.18055096462362902,0.20899470899470904
2019-11-24,1.5,-0.18672898718992484,0.2280423280423281
2019-11-25,1.5,-0.18672898718992484,0.2280423280423281
2019-11-26,1.5,-0.18672898718992484,0.2280423280423281
2019-11-27,1.5,-0.18672898718992484,0.2280423280423281
2019-11-28,1.5,-0.18672898718992484,0.2280423280423281
2019-11-29,1.5,-0.18672898718992484,0.2280423280423281
2019-11-30,1.5,-0.18672898718992484,0.2280423280423281
2019-12-01,1.5,-0.18672898718992484,0.2280423280423281
2019-12-02,1.5,-0.18672898718992484,0.2280423280423281
2019-12-03,1.5,-0.18672898718992484,0.2280423280423281
2019-12-04,1.5333333333333334,-0.22002942273298515,0.26137566137566143
2019-12-05,1.3666666666666667,-0.2049722519161549,0.25423280423280425
2019-12-06,0.9333333333333333,-0.17188502906491518,0.22089947089947096
2019-12-07,0.9333333333333333,-0.17188502906491518,0.22089947089947096
2019-12-08,0.6333333333333333,-0.14658731269457986,0.19126984126984134
2019-12-09,0.6333333333333333,-0.14658731269457986,0.19126984126984134
2019-12-10,0.6,-0.11330692020673601,0.15793650793650799
2019-12-11,0.5333333333333333,-0.1136380130809451,0.15793650793650799
2019-12-12,0.6333333333333333,-0.10376564013579535,0.16904761904761909
2019-12-13,0.6666666666666666,-0.13645389028011806,0.20238095238095244
2019-12-14,0.6666666666666666,-0.13645389028011806,0.20238095238095244
2019-12-15,0.6666666666666666,-0.13645389028011806,0.20238095238095244
2019-12-16,0.6666666666666666,-0.13645389028011806,0.20238095238095244
2019-12-17,0.6666666666666666,-0.13645389028011806,0.20238095238095244
2019-12-18,0.6666666666666666,-0.13645389028011806,0.20238095238095244
2019-12-19,0.6666666666666666,-0.13645389028011806,0.20238095238095244
2019-12-20,0.5666666666666667,-0.12323712124710993,0.1801587301587302
2019-12-21,0.5666666666666667,-0.12323712124710993,0.1801587301587302
2019-12-22,0.5333333333333333,-0.09774617169584549,0.14682539682539686
2019-12-23,0.5333333333333333,-0.09774617169584549,0.14682539682539686
2019-12-24,0.3,-0.09156814912954966,0.12777777777777782
2019-12-25,0.3,-0.09156814912954966,0.12777777777777782
2019-12-26,0.3,-0.09156814912954966,0.12777777777777782
2019-12-27,0.3333333333333333,-0.11658632655938467,0.16111111111111115
2019-12-28,0.3333333333333333,-0.11658632655938467,0.16111111111111115
2019-12-29,0.3333333333333333,-0.11658632655938467,0.16111111111111115
2019-12-30,0.3333333333333333,-0.11658632655938467,0.16111111111111115
2019-12-31,0.3333333333333333,-0.11658632655938467,0.16111111111111115
2020-01-01,0.3333333333333333,-0.11658632655938467,0.16111111111111115
2020-01-02,0.3333333333333333,-0.11658632655938467,0.16111111111111115
2020-01-03,0.3,-0.08328589101632436,0.12777777777777782
2020-01-04,0.23333333333333334,-0.08108537594477336,0.11111111111111116
2020-01-05,0.23333333333333334,-0.08108537594477336,0.11111111111111116
2020-01-06,0.23333333333333334,-0.08108537594477336,0.11111111111111116
2020-01-07,0.23333333333333334,-0.08108537594477336,0.11111111111111116
2020-01-08,0.23333333333333334,-0.08108537594477336,0.11111111111111116
2020-01-09,0.23333333333333334,-0.08108537594477336,0.11111111111111116
2020-01-10,0.16666666666666666,-0.047834054629007985,0.07777777777777782
2020-01-11,0.06666666666666667,-0.05770642757415772,0.06666666666666672
2020-01-12,0.03333333333333333,-0.02501817742983501,0.033333333333333395
2020-01-13,0.03333333333333333,-0.02501817742983501,0.033333333333333395
2020-01-14,0.03333333333333333,-0.02501817742983501,0.033333333333333395
2020-01-15,0.03333333333333333,-0.02501817742983501,0.033333333333333395
2020-01-16,0.03333333333333333,-0.02501817742983501,0.033333333333333395
2020-01-17,0.03333333333333333,-0.02501817742983501,0.033333333333333395
2020-01-18,0.03333333333333333,-0.02501817742983501,0.033333333333333395
2020-01-19,0.03333333333333333,-0.02501817742983501,0.033333333333333395
2020-01-20,0.03333333333333333,-0.02501817742983501,0.033333333333333395
2020-01-21,0.03333333333333333,-0.02501817742983501,0.033333333333333395
2020-01-22,0.06666666666666667,-0.05832816163698833,0.06666666666666672
2020-01-23,0.13333333333333333,-0.08990701735019684,0.10000000000000006
2020-01-24,0.13333333333333333,-0.08990701735019684,0.10000000000000006
2020-01-25,0.13333333333333333,-0.08990701735019684,0.10000000000000006
2020-01-26,0.5333333333333333,-0.05796213585596819,0.07948717948717955
2020-01-27,0.5666666666666667,-0.08039399224978228,0.11282051282051288
2020-01-28,0.5666666666666667,-0.08039399224978228,0.11282051282051288
2020-01-29,0.5666666666666667,-0.08039399224978228,0.11282051282051288
2020-01-30,0.5666666666666667,-0.08039399224978228,0.11282051282051288
2020-01-31,0.5666666666666667,-0.08039399224978228,0.11282051282051288
2020-02-01,0.5666666666666667,-0.08039399224978228,0.11282051282051288
2020-02-02,0.6,-0.0471917633062754,0.11282051282051288
2020-02-03,0.7333333333333333,-0.04981006918809353,0.12948717948717955
2020-02-04,0.7333333333333333,-0.04981006918809353,0.12948717948717955
2020-02-05,0.8,-0.04978650250496009,0.14615384615384622
2020-02-06,0.8,-0.04978650250496009,0.14615384615384622
2020-02-07,0.8,-0.04978650250496009,0.14615384615384622
2020-02-08,0.8,-0.04978650250496009,0.14615384615384622
2020-02-09,0.8,-0.04978650250496009,0.14615384615384622
2020-02-10,0.8,-0.04978650250496009,0.14615384615384622
2020-02-11,0.8,-0.04978650250496009,0.14615384615384622
2020-02-12,0.8,-0.04978650250496009,0.14615384615384622
2020-02-13,0.8,-0.04978650250496009,0.14615384615384622
2020-02-14,0.8,-0.04978650250496009,0.14615384615384622
2020-02-15,0.8,-0.04978650250496009,0.14615384615384622
2020-02-16,0.8,-0.04978650250496009,0.14615384615384622
2020-02-17,0.8,-0.04978650250496009,0.14615384615384622
2020-02-18,0.8,-0.04978650250496009,0.14615384615384622
2020-02-19,0.8,-0.04978650250496009,0.14615384615384622
2020-02-20,0.8,-0.04978650250496009,0.14615384615384622
2020-02-21,0.8,-0.04975361266197303,0.14615384615384622
2020-02-22,0.7333333333333333,-0.018174756948764515,0.11282051282051288
2020-02-23,0.7333333333333333,-0.018174756948764515,0.11282051282051288
2020-02-24,0.7333333333333333,-0.018174756948764515,0.11282051282051288
2020-02-25,0.3,-0.02510146101315817,0.10000000000000006
2020-02-26,0.26666666666666666,-0.002669604619344083,0.06666666666666672
2020-02-27,0.36666666666666664,-0.013826159636179614,0.08888888888888895
2020-02-28,0.36666666666666664,-0.013826159636179614,0.08888888888888895
2020-02-29,0.36666666666666664,-0.013826159636179614,0.08888888888888895
2020-03-01,0.36666666666666664,-0.013826159636179614,0.08888888888888895
2020-03-02,0.36666666666666664,-0.013826159636179614,0.08888888888888895
2020-03-03,0.3333333333333333,-0.04702838857968649,0.08888888888888895
2020-03-04,0.2,-0.04441008269786836,0.07222222222222227
2020-03-05,0.2,-0.04441008269786836,0.07222222222222227
2020-03-06,0.13333333333333333,-0.0444336493810018,0.05555555555555561
2020-03-07,0.13333333333333333,-0.0444336493810018,0.05555555555555561
2020-03-08,0.13333333333333333,-0.0444336493810018,0.05555555555555561
2020-03-09,0.16666666666666666,-0.0690723717212677,0.08888888888888895
2020-03-10,0.16666666666666666,-0.0690723717212677,0.08888888888888895
2020-03-11,0.26666666666666666,-0.077783516380522,0.11111111111111116
2020-03-12,0.3,-0.11109182967080011,0.1444444444444445
2020-03-13,0.3,-0.11109182967080011,0.1444444444444445
2020-03-14,0.3,-0.11109182967080011,0.1444444444444445
2020-03-15,0.3,-0.11109182967080011,0.1444444444444445
2020-03-16,0.3,-0.11109182967080011,0.1444444444444445
2020-03-17,0.3,-0.11109182967080011,0.1444444444444445
2020-03-18,0.3333333333333333,-0.14441369507047866,0.17777777777777784
2020-03-19,0.3333333333333333,-0.14441369507047866,0.17777777777777784
2020-03-20,0.4,-0.17743084265126124,0.21111111111111117
2020-03-21,0.6333333333333333,-0.19744549767365532,0.23968253968253972
2020-03-22,0.6,-0.16416840330948906,0.2063492063492064
2020-03-23,0.6333333333333333,-0.13140583014677443,0.2063492063492064
2020-03-24,0.6333333333333333,-0.13140583014677443,0.2063492063492064
2020-03-25,0.6333333333333333,-0.13140583014677443,0.2063492063492064
2020-03-26,0.6333333333333333,-0.13140583014677443,0.2063492063492064
2020-03-27,0.6333333333333333,-0.13140583014677443,0.2063492063492064
2020-03-28,0.5333333333333333,-0.1202492751299389,0.18412698412698417
2020-03-29,0.5333333333333333,-0.1202492751299389,0.18412698412698417
2020-03-30,0.5333333333333333,-0.1202492751299389,0.18412698412698417
2020-03-31,0.5333333333333333,-0.1202492751299389,0.18412698412698417
2020-04-01,0.5666666666666667,-0.09531191166431187,0.18412698412698417
2020-04-02,0.6333333333333333,-0.062229150297149795,0.18412698412698417
2020-04-03,0.7333333333333333,-0.09521856747922444,0.21746031746031752
2020-04-04,0.7333333333333333,-0.09521856747922444,0.21746031746031752
2020-04-05,0.7333333333333333,-0.09521856747922444,0.21746031746031752
2020-04-06,0.7333333333333333,-0.09521856747922444,0.21746031746031752
2020-04-07,0.7333333333333333,-0.09521856747922444,0.21746031746031752
2020-04-08,0.7,-0.07057984513895853,0.1841269841269842
2020-04-09,0.7,-0.07057984513895853,0.1841269841269842
2020-04-10,0.6,-0.06186870047970425,0.16190476190476197
2020-04-11,0.5666666666666667,-0.028560387189426127,0.12857142857142864
2020-04-12,0.6,-0.06163786162459662,0.16190476190476194
2020-04-13,0.6,-0.06163786162459662,0.16190476190476194
2020-04-14,0.6,-0.06163786162459662,0.16190476190476194
2020-04-15,0.6333333333333333,-0.028614655231672628,0.16190476190476194
2020-04-16,0.6333333333333333,-0.028614655231672628,0.16190476190476194
2020-04-17,0.6,0.004707210168005919,0.12857142857142861
2020-04-18,0.6,0.004707210168005919,0.12857142857142861
2020-04-19,0.5333333333333333,0.03772435774878849,0.09523809523809529
2020-04-20,0.3,0.05773901277118258,0.06666666666666672
2020-04-21,0.3,0.05773901277118258,0.06666666666666672
2020-04-22,0.26666666666666666,0.024976439608467942,0.06666666666666672
2020-04-23,0.26666666666666666,0.024976439608467942,0.06666666666666672
2020-04-24,0.26666666666666666,0.024976439608467942,0.06666666666666672
2020-04-25,0.26666666666666666,0.024976439608467942,0.06666666666666672
2020-04-26,0.26666666666666666,0.024976439608467942,0.06666666666666672
2020-04-27,0.26666666666666666,0.024976439608467942,0.06666666666666672
2020-04-28,0.26666666666666666,0.024976439608467942,0.06666666666666672
2020-04-29,0.26666666666666666,0.024976439608467942,0.06666666666666672
2020-04-30,0.26666666666666666,0.024976439608467942,0.06666666666666672
2020-05-01,0.3333333333333333,-0.030366755856408023,0.10000000000000006
2020-05-02,0.26666666666666666,-0.06344951722357009,0.10000000000000006
2020-05-03,0.2,-0.06272823479440477,0.10000000000000006
2020-05-04,0.2,-0.06272823479440477,0.10000000000000006
2020-05-05,0.2,-0.06272823479440477,0.10000000000000006
2020-05-06,0.3,-0.09530171619521248,0.1333333333333334
2020-05-07,0.3,-0.09530171619521248,0.1333333333333334
2020-05-08,0.3,-0.09530171619521248,0.1333333333333334
2020-05-09,0.3,-0.09530171619521248,0.1333333333333334
2020-05-10,0.3,-0.09530171619521248,0.1333333333333334
2020-05-11,0.4,-0.10623264114061994,0.1555555555555556
2020-05-12,0.36666666666666664,-0.07315516670544944,0.12222222222222227
2020-05-13,0.36666666666666664,-0.07315516670544944,0.12222222222222227
2020-05-14,0.36666666666666664,-0.07315516670544944,0.12222222222222227
2020-05-15,0.3333333333333333,-0.10617837309837343,0.12222222222222227
2020-05-16,0.43333333333333335,-0.12003645499547325,0.1444444444444445
2020-05-17,0.43333333333333335,-0.12003645499547325,0.1444444444444445
2020-05-18,0.43333333333333335,-0.12003645499547325,0.1444444444444445
2020-05-19,0.43333333333333335,-0.12003645499547325,0.1444444444444445
2020-05-20,0.43333333333333335,-0.12003645499547325,0.1444444444444445
2020-05-21,0.43333333333333335,-0.12003645499547325,0.1444444444444445
2020-05-22,0.43333333333333335,-0.12003645499547325,0.1444444444444445
2020-05-23,0.43333333333333335,-0.12003645499547325,0.1444444444444445
2020-05-24,0.43333333333333335,-0.12003645499547325,0.1444444444444445
2020-05-25,0.9333333333333333,-0.13686933477719626,0.16888888888888895
2020-05-26,1.0,-0.17009601652622225,0.20222222222222228
2020-05-27,1.0,-0.17009601652622225,0.20222222222222228
2020-05-28,1.0,-0.17009601652622225,0.20222222222222228
2020-05-29,1.0,-0.17009601652622225,0.20222222222222228
2020-05-30,1.0333333333333334,-0.203396199742953,0.2355555555555556
2020-05-31,0.9333333333333333,-0.17299036774370405,0.20222222222222228
2020-06-01,0.9333333333333333,-0.17299036774370405,0.20222222222222228
2020-06-02,0.9,-0.14072223299079473,0.16888888888888895
2020-06-03,0.9333333333333333,-0.1645259200864368,0.20222222222222228
2020-06-04,0.9333333333333333,-0.1645259200864368,0.20222222222222228
2020-06-05,0.8333333333333334,-0.13195243868562911,0.16888888888888895
2020-06-06,0.8333333333333334,-0.13195243868562911,0.16888888888888895
2020-06-07,0.8333333333333334,-0.13195243868562911,0.16888888888888895
2020-06-08,0.8333333333333334,-0.13195243868562911,0.16888888888888895
2020-06-09,0.8333333333333334,-0.13195243868562911,0.16888888888888895
2020-06-10,0.7333333333333333,-0.12102151374022167,0.1466666666666667
2020-06-11,0.7333333333333333,-0.12102151374022167,0.1466666666666667
2020-06-12,0.7333333333333333,-0.12102151374022167,0.1466666666666667
2020-06-13,0.7333333333333333,-0.12102151374022167,0.1466666666666667
2020-06-14,0.7333333333333333,-0.12102151374022167,0.1466666666666667
2020-06-15,0.6333333333333333,-0.10716343184312185,0.12444444444444451
2020-06-16,0.6333333333333333,-0.10716343184312185,0.12444444444444451
2020-06-17,0.6333333333333333,-0.10716343184312185,0.12444444444444451
2020-06-18,0.6333333333333333,-0.10716343184312185,0.12444444444444451
2020-06-19,0.6333333333333333,-0.10716343184312185,0.12444444444444451
2020-06-20,0.6333333333333333,-0.10716343184312185,0.12444444444444451
2020-06-21,0.7666666666666667,-0.10974165360132854,0.14111111111111116
2020-06-22,0.8,-0.1426583464940389,0.1744444444444445
2020-06-23,0.8666666666666667,-0.17593251128991447,0.20777777777777784
2020-06-24,0.36666666666666664,-0.15909963150819142,0.1833333333333334
2020-06-25,0.3,-0.12587294975916546,0.15000000000000005
2020-06-26,0.3,-0.12587294975916544,0.15000000000000005
2020-06-27,0.3,-0.12587294975916544,0.15000000000000005
2020-06-28,0.3,-0.12587294975916544,0.15000000000000005
2020-06-29,0.3,-0.12586227258046467,0.15000000000000005
2020-06-30,0.3,-0.12586227258046467,0.15000000000000005
2020-07-01,0.3,-0.12586227258046467,0.15000000000000005
2020-07-02,0.3,-0.12586227258046467,0.15000000000000005
2020-07-03,0.3,-0.13535473148028057,0.15000000000000005
2020-07-04,0.3,-0.13535473148028057,0.15000000000000005
2020-07-05,0.3,-0.13535473148028057,0.15000000000000005
2020-07-06,0.3,-0.13535473148028057,0.15000000000000005
2020-07-07,0.3,-0.13535473148028057,0.15000000000000005
2020-07-08,0.43333333333333335,-0.14804725597302118,0.17500000000000007
2020-07-09,0.43333333333333335,-0.14804725597302118,0.17500000000000007
2020-07-10,0.43333333333333335,-0.14804725597302118,0.17500000000000007
2020-07-11,0.43333333333333335,-0.14804725597302118,0.17500000000000007
2020-07-12,0.43333333333333335,-0.14804725597302118,0.17500000000000007
2020-07-13,0.43333333333333335,-0.14804725597302118,0.17500000000000007
2020-07-14,0.43333333333333335,-0.14804725597302118,0.17500000000000007
2020-07-15,0.43333333333333335,-0.14804725597302118,0.17500000000000007
2020-07-16,0.4666666666666667,-0.18109201143185297,0.2083333333333334
2020-07-17,0.5,-0.21430744876464208,0.24166666666666672
2020-07-18,0.5,-0.21430744876464208,0.24166666666666672
2020-07-19,0.5333333333333333,-0.24763265798489253,0.2750000000000001
2020-07-20,0.6333333333333333,-0.2803629770874977,0.3083333333333334
2020-07-21,0.6666666666666666,-0.2863348000248273,0.3116666666666667
2020-07-22,0.6333333333333333,-0.253418107132117,0.2783333333333334
2020-07-23,0.6,-0.2528734051187833,0.2783333333333334
2020-07-24,0.6,-0.2528734051187833,0.2783333333333334
2020-07-25,0.6,-0.2528734051187833,0.2783333333333334
2020-07-26,0.6,-0.2528734051187833,0.2783333333333334
2020-07-27,0.6,-0.2528734051187833,0.2783333333333334
2020-07-28,0.6,-0.2528734051187833,0.2783333333333334
2020-07-29,0.6,-0.2529035094380379,0.2783333333333334
